modele_id;texte_id;texte
C3_3E_ATT_LINEAIRE_AFFINE_001;intention;identifier
C3_3E_ATT_LINEAIRE_AFFINE_001;notion;Fonctions linéaires et affines
C3_3E_ATT_LINEAIRE_AFFINE_001;definition;Relier une expression de la forme ax ou ax+b à un tableau, une droite et une situation.
C3_3E_ATT_LINEAIRE_AFFINE_001;rappel;Cherche la propriété ou la démarche qui caractérise précisément la notion demandée.
C3_3E_ATT_LINEAIRE_AFFINE_001;enonce;Quelle description correspond le mieux à « Fonctions linéaires et affines » ?
C3_3E_ATT_LINEAIRE_AFFINE_001;option_1;Relier une expression de la forme ax ou ax+b à un tableau, une droite et une situation.
C3_3E_ATT_LINEAIRE_AFFINE_001;option_2;Mobiliser cette notion pour choisir une démarche correcte et justifier le résultat obtenu.
C3_3E_ATT_LINEAIRE_AFFINE_001;option_3;Utiliser des nombres rationnels et des racines carrées dans des calculs exacts ou approchés.
C3_3E_ATT_LINEAIRE_AFFINE_001;option_4;Décomposer des entiers en facteurs premiers et exploiter cette décomposition.
C3_3E_ATT_LINEAIRE_AFFINE_001;correcte;1
C3_3E_ATT_LINEAIRE_AFFINE_001;feedback_1;[[Je vois]] La question porte sur « Fonctions linéaires et affines ». [[Je sais]] Relier une expression de la forme ax ou ax+b à un tableau, une droite et une situation. [[J'en déduis]] Cette description correspond bien à la notion demandée.
C3_3E_ATT_LINEAIRE_AFFINE_001;feedback_2;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C3_3E_ATT_LINEAIRE_AFFINE_001;feedback_3;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C3_3E_ATT_LINEAIRE_AFFINE_001;feedback_4;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C3_ATOLD_3E_ATT_GRANDEURS_001;intention;identifier
C3_ATOLD_3E_ATT_GRANDEURS_001;notion;Grandeurs composées et volumes
C3_ATOLD_3E_ATT_GRANDEURS_001;definition;Utiliser des produits ou quotients de grandeurs et calculer des volumes dans des situations variées.
C3_ATOLD_3E_ATT_GRANDEURS_001;rappel;Cherche la propriété ou la démarche qui caractérise précisément la notion demandée.
C3_ATOLD_3E_ATT_GRANDEURS_001;enonce;Quelle description correspond le mieux à « Grandeurs composées et volumes » ?
C3_ATOLD_3E_ATT_GRANDEURS_001;option_1;Utiliser des produits ou quotients de grandeurs et calculer des volumes dans des situations variées.
C3_ATOLD_3E_ATT_GRANDEURS_001;option_2;Mobiliser cette notion pour choisir une démarche correcte et justifier le résultat obtenu.
C3_ATOLD_3E_ATT_GRANDEURS_001;option_3;Utiliser des nombres rationnels et des racines carrées dans des calculs exacts ou approchés.
C3_ATOLD_3E_ATT_GRANDEURS_001;option_4;Décomposer des entiers en facteurs premiers et exploiter cette décomposition.
C3_ATOLD_3E_ATT_GRANDEURS_001;correcte;1
C3_ATOLD_3E_ATT_GRANDEURS_001;feedback_1;[[Je vois]] La question porte sur « Grandeurs composées et volumes ». [[Je sais]] Utiliser des produits ou quotients de grandeurs et calculer des volumes dans des situations variées. [[J'en déduis]] Cette description correspond bien à la notion demandée.
C3_ATOLD_3E_ATT_GRANDEURS_001;feedback_2;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C3_ATOLD_3E_ATT_GRANDEURS_001;feedback_3;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C3_ATOLD_3E_ATT_GRANDEURS_001;feedback_4;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C3_TOLD_3E_ATT_HOMOTHETIE_001;intention;identifier
C3_TOLD_3E_ATT_HOMOTHETIE_001;notion;Homothétie
C3_TOLD_3E_ATT_HOMOTHETIE_001;definition;Reconnaître une transformation de centre donné qui multiplie toutes les distances par un même rapport.
C3_TOLD_3E_ATT_HOMOTHETIE_001;rappel;Cherche la propriété ou la démarche qui caractérise précisément la notion demandée.
C3_TOLD_3E_ATT_HOMOTHETIE_001;enonce;Quelle description correspond le mieux à « Homothétie » ?
C3_TOLD_3E_ATT_HOMOTHETIE_001;option_1;Reconnaître une transformation de centre donné qui multiplie toutes les distances par un même rapport.
C3_TOLD_3E_ATT_HOMOTHETIE_001;option_2;Mobiliser cette notion pour choisir une démarche correcte et justifier le résultat obtenu.
C3_TOLD_3E_ATT_HOMOTHETIE_001;option_3;Utiliser des nombres rationnels et des racines carrées dans des calculs exacts ou approchés.
C3_TOLD_3E_ATT_HOMOTHETIE_001;option_4;Décomposer des entiers en facteurs premiers et exploiter cette décomposition.
C3_TOLD_3E_ATT_HOMOTHETIE_001;correcte;1
C3_TOLD_3E_ATT_HOMOTHETIE_001;feedback_1;[[Je vois]] La question porte sur « Homothétie ». [[Je sais]] Reconnaître une transformation de centre donné qui multiplie toutes les distances par un même rapport. [[J'en déduis]] Cette description correspond bien à la notion demandée.
C3_TOLD_3E_ATT_HOMOTHETIE_001;feedback_2;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C3_TOLD_3E_ATT_HOMOTHETIE_001;feedback_3;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C3_TOLD_3E_ATT_HOMOTHETIE_001;feedback_4;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C3_M_MATOLD_3E_ATT_ESPACE_001;intention;identifier
C3_M_MATOLD_3E_ATT_ESPACE_001;notion;Repérage sur la sphère et sections
C3_M_MATOLD_3E_ATT_ESPACE_001;definition;Se repérer sur une sphère et interpréter des sections de solides par des plans.
C3_M_MATOLD_3E_ATT_ESPACE_001;rappel;Cherche la propriété ou la démarche qui caractérise précisément la notion demandée.
C3_M_MATOLD_3E_ATT_ESPACE_001;enonce;Quelle description correspond le mieux à « Repérage sur la sphère et sections » ?
C3_M_MATOLD_3E_ATT_ESPACE_001;option_1;Se repérer sur une sphère et interpréter des sections de solides par des plans.
C3_M_MATOLD_3E_ATT_ESPACE_001;option_2;Mobiliser cette notion pour choisir une démarche correcte et justifier le résultat obtenu.
C3_M_MATOLD_3E_ATT_ESPACE_001;option_3;Utiliser des nombres rationnels et des racines carrées dans des calculs exacts ou approchés.
C3_M_MATOLD_3E_ATT_ESPACE_001;option_4;Décomposer des entiers en facteurs premiers et exploiter cette décomposition.
C3_M_MATOLD_3E_ATT_ESPACE_001;correcte;1
C3_M_MATOLD_3E_ATT_ESPACE_001;feedback_1;[[Je vois]] La question porte sur « Repérage sur la sphère et sections ». [[Je sais]] Se repérer sur une sphère et interpréter des sections de solides par des plans. [[J'en déduis]] Cette description correspond bien à la notion demandée.
C3_M_MATOLD_3E_ATT_ESPACE_001;feedback_2;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C3_M_MATOLD_3E_ATT_ESPACE_001;feedback_3;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C3_M_MATOLD_3E_ATT_ESPACE_001;feedback_4;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C3_M_MATOLD_3E_ATT_THALES_001;intention;identifier
C3_M_MATOLD_3E_ATT_THALES_001;notion;Thalès et triangles semblables
C3_M_MATOLD_3E_ATT_THALES_001;definition;Utiliser des rapports de longueurs dans des triangles semblables ou une configuration de Thalès.
C3_M_MATOLD_3E_ATT_THALES_001;rappel;Cherche la propriété ou la démarche qui caractérise précisément la notion demandée.
C3_M_MATOLD_3E_ATT_THALES_001;enonce;Quelle description correspond le mieux à « Thalès et triangles semblables » ?
C3_M_MATOLD_3E_ATT_THALES_001;option_1;Utiliser des rapports de longueurs dans des triangles semblables ou une configuration de Thalès.
C3_M_MATOLD_3E_ATT_THALES_001;option_2;Mobiliser cette notion pour choisir une démarche correcte et justifier le résultat obtenu.
C3_M_MATOLD_3E_ATT_THALES_001;option_3;Utiliser des nombres rationnels et des racines carrées dans des calculs exacts ou approchés.
C3_M_MATOLD_3E_ATT_THALES_001;option_4;Décomposer des entiers en facteurs premiers et exploiter cette décomposition.
C3_M_MATOLD_3E_ATT_THALES_001;correcte;1
C3_M_MATOLD_3E_ATT_THALES_001;feedback_1;[[Je vois]] La question porte sur « Thalès et triangles semblables ». [[Je sais]] Utiliser des rapports de longueurs dans des triangles semblables ou une configuration de Thalès. [[J'en déduis]] Cette description correspond bien à la notion demandée.
C3_M_MATOLD_3E_ATT_THALES_001;feedback_2;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C3_M_MATOLD_3E_ATT_THALES_001;feedback_3;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C3_M_MATOLD_3E_ATT_THALES_001;feedback_4;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C3_TM_MATOLD_3E_ATT_TRIGO_001;intention;identifier
C3_TM_MATOLD_3E_ATT_TRIGO_001;notion;Trigonométrie dans le triangle rectangle
C3_TM_MATOLD_3E_ATT_TRIGO_001;definition;Dans un triangle rectangle, relier angles et longueurs avec sinus, cosinus ou tangente.
C3_TM_MATOLD_3E_ATT_TRIGO_001;rappel;Cherche la propriété ou la démarche qui caractérise précisément la notion demandée.
C3_TM_MATOLD_3E_ATT_TRIGO_001;enonce;Quelle description correspond le mieux à « Trigonométrie dans le triangle rectangle » ?
C3_TM_MATOLD_3E_ATT_TRIGO_001;option_1;Dans un triangle rectangle, relier angles et longueurs avec sinus, cosinus ou tangente.
C3_TM_MATOLD_3E_ATT_TRIGO_001;option_2;Mobiliser cette notion pour choisir une démarche correcte et justifier le résultat obtenu.
C3_TM_MATOLD_3E_ATT_TRIGO_001;option_3;Utiliser des nombres rationnels et des racines carrées dans des calculs exacts ou approchés.
C3_TM_MATOLD_3E_ATT_TRIGO_001;option_4;Décomposer des entiers en facteurs premiers et exploiter cette décomposition.
C3_TM_MATOLD_3E_ATT_TRIGO_001;correcte;1
C3_TM_MATOLD_3E_ATT_TRIGO_001;feedback_1;[[Je vois]] La question porte sur « Trigonométrie dans le triangle rectangle ». [[Je sais]] Dans un triangle rectangle, relier angles et longueurs avec sinus, cosinus ou tangente. [[J'en déduis]] Cette description correspond bien à la notion demandée.
C3_TM_MATOLD_3E_ATT_TRIGO_001;feedback_2;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C3_TM_MATOLD_3E_ATT_TRIGO_001;feedback_3;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C3_TM_MATOLD_3E_ATT_TRIGO_001;feedback_4;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C3__MATOLD_3E_ATT_TRANSFO_001;intention;identifier
C3__MATOLD_3E_ATT_TRANSFO_001;notion;Rotations et homothéties
C3__MATOLD_3E_ATT_TRANSFO_001;definition;Reconnaître une transformation de centre donné qui multiplie toutes les distances par un même rapport.
C3__MATOLD_3E_ATT_TRANSFO_001;rappel;Cherche la propriété ou la démarche qui caractérise précisément la notion demandée.
C3__MATOLD_3E_ATT_TRANSFO_001;enonce;Quelle description correspond le mieux à « Rotations et homothéties » ?
C3__MATOLD_3E_ATT_TRANSFO_001;option_1;Reconnaître une transformation de centre donné qui multiplie toutes les distances par un même rapport.
C3__MATOLD_3E_ATT_TRANSFO_001;option_2;Mobiliser cette notion pour choisir une démarche correcte et justifier le résultat obtenu.
C3__MATOLD_3E_ATT_TRANSFO_001;option_3;Utiliser des nombres rationnels et des racines carrées dans des calculs exacts ou approchés.
C3__MATOLD_3E_ATT_TRANSFO_001;option_4;Décomposer des entiers en facteurs premiers et exploiter cette décomposition.
C3__MATOLD_3E_ATT_TRANSFO_001;correcte;1
C3__MATOLD_3E_ATT_TRANSFO_001;feedback_1;[[Je vois]] La question porte sur « Rotations et homothéties ». [[Je sais]] Reconnaître une transformation de centre donné qui multiplie toutes les distances par un même rapport. [[J'en déduis]] Cette description correspond bien à la notion demandée.
C3__MATOLD_3E_ATT_TRANSFO_001;feedback_2;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C3__MATOLD_3E_ATT_TRANSFO_001;feedback_3;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C3__MATOLD_3E_ATT_TRANSFO_001;feedback_4;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C3_D_3E_ATT_DEMONSTRATION_001;intention;identifier
C3_D_3E_ATT_DEMONSTRATION_001;notion;Raisonnement et démonstration
C3_D_3E_ATT_DEMONSTRATION_001;definition;Enchaîner des propriétés connues et des déductions pour justifier rigoureusement une conclusion.
C3_D_3E_ATT_DEMONSTRATION_001;rappel;Cherche la propriété ou la démarche qui caractérise précisément la notion demandée.
C3_D_3E_ATT_DEMONSTRATION_001;enonce;Quelle description correspond le mieux à « Raisonnement et démonstration » ?
C3_D_3E_ATT_DEMONSTRATION_001;option_1;Enchaîner des propriétés connues et des déductions pour justifier rigoureusement une conclusion.
C3_D_3E_ATT_DEMONSTRATION_001;option_2;Mobiliser cette notion pour choisir une démarche correcte et justifier le résultat obtenu.
C3_D_3E_ATT_DEMONSTRATION_001;option_3;Utiliser des nombres rationnels et des racines carrées dans des calculs exacts ou approchés.
C3_D_3E_ATT_DEMONSTRATION_001;option_4;Décomposer des entiers en facteurs premiers et exploiter cette décomposition.
C3_D_3E_ATT_DEMONSTRATION_001;correcte;1
C3_D_3E_ATT_DEMONSTRATION_001;feedback_1;[[Je vois]] La question porte sur « Raisonnement et démonstration ». [[Je sais]] Enchaîner des propriétés connues et des déductions pour justifier rigoureusement une conclusion. [[J'en déduis]] Cette description correspond bien à la notion demandée.
C3_D_3E_ATT_DEMONSTRATION_001;feedback_2;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C3_D_3E_ATT_DEMONSTRATION_001;feedback_3;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C3_D_3E_ATT_DEMONSTRATION_001;feedback_4;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C3_ITM_MATOLD_3E_ATT_ALGO_001;intention;identifier
C3_ITM_MATOLD_3E_ATT_ALGO_001;notion;Algorithmique et programmation avancée
C3_ITM_MATOLD_3E_ATT_ALGO_001;definition;Analyser ou construire un algorithme avec variables, conditions et répétitions pour résoudre un problème.
C3_ITM_MATOLD_3E_ATT_ALGO_001;rappel;Cherche la propriété ou la démarche qui caractérise précisément la notion demandée.
C3_ITM_MATOLD_3E_ATT_ALGO_001;enonce;Quelle description correspond le mieux à « Algorithmique et programmation avancée » ?
C3_ITM_MATOLD_3E_ATT_ALGO_001;option_1;Analyser ou construire un algorithme avec variables, conditions et répétitions pour résoudre un problème.
C3_ITM_MATOLD_3E_ATT_ALGO_001;option_2;Mobiliser cette notion pour choisir une démarche correcte et justifier le résultat obtenu.
C3_ITM_MATOLD_3E_ATT_ALGO_001;option_3;Utiliser des nombres rationnels et des racines carrées dans des calculs exacts ou approchés.
C3_ITM_MATOLD_3E_ATT_ALGO_001;option_4;Décomposer des entiers en facteurs premiers et exploiter cette décomposition.
C3_ITM_MATOLD_3E_ATT_ALGO_001;correcte;1
C3_ITM_MATOLD_3E_ATT_ALGO_001;feedback_1;[[Je vois]] La question porte sur « Algorithmique et programmation avancée ». [[Je sais]] Analyser ou construire un algorithme avec variables, conditions et répétitions pour résoudre un problème. [[J'en déduis]] Cette description correspond bien à la notion demandée.
C3_ITM_MATOLD_3E_ATT_ALGO_001;feedback_2;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C3_ITM_MATOLD_3E_ATT_ALGO_001;feedback_3;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C3_ITM_MATOLD_3E_ATT_ALGO_001;feedback_4;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
